tract_geoid_2019,<60,60,61 - 89,90,91 - 149,150,>150
06037502700,3,11,0,6,0,0,0
06037502801,0,5,0,3,0,0,0
06037502802,0,9,0,9,0,2,0
06037502901,0,6,0,2,0,0,0
06037502902,19,63,0,17,0,0,0
06037503000,46,132,0,42,0,2,0
06037503103,3,28,0,10,0,1,0
06037503104,24,42,0,11,0,1,0
06037503105,5,19,0,13,0,4,0
06037503106,8,33,0,16,0,3,0
06037503201,1,7,0,2,0,1,0
06037503202,1,23,0,17,0,1,0
06037503301,2,2,0,1,0,0,0
06037503302,2,32,0,25,0,1,0
06037503401,0,26,0,12,0,0,0
06037503402,0,5,0,3,0,0,0
06037503501,0,17,0,12,0,1,0
06037503502,1,4,0,4,0,1,0
06037503601,0,2,0,0,0,0,0
06037503602,0,5,0,2,0,0,0
06037503701,0,7,0,2,0,0,0
06037503702,0,29,0,19,0,0,0
06037503703,0,2,0,3,0,0,0
06037503801,0,4,0,0,0,0,0
06037503901,0,1,0,0,0,0,0
06037503902,0,0,0,1,0,0,0
06037504001,0,8,0,6,0,0,0
06037504002,0,11,0,7,0,0,0
06037504101,0,4,0,3,0,1,0
06037504102,0,0,0,1,0,0,0
06037530003,0,1,0,1,0,0,0
06037530004,1,47,0,16,0,1,0
06037530005,0,0,0,1,0,0,0
06037530006,0,31,0,18,0,0,0
06037530101,67,166,0,60,0,7,0
06037530102,59,107,0,17,0,0,0
06037530202,34,41,0,15,0,0,0
06037530203,7,74,0,25,0,0,0
06037530204,32,78,0,25,0,0,0
06037530301,39,70,0,13,0,2,0
06037530302,115,207,0,31,0,3,0
06037530400,61,51,0,0,0,1,0
06037530500,50,190,0,23,0,5,0
06037530601,44,66,0,22,0,1,0
06037530602,11,24,0,8,0,0,0
06037530700,24,77,0,16,0,3,0
06037530801,66,227,0,18,0,6,0
06037530802,41,95,0,14,0,1,0
06037530901,25,203,0,20,0,3,1
06037530902,31,165,0,23,0,5,0
06037531000,85,260,0,49,0,4,1
06037531101,48,307,0,19,0,2,0
06037531102,24,147,0,17,0,3,0
06037531201,38,253,0,34,0,4,1
06037531202,40,245,0,27,0,4,0
06037531301,48,244,0,22,0,5,0
06037531302,82,296,0,30,0,8,0
06037531502,38,150,0,18,0,2,0
06037531503,51,123,0,15,0,5,0
06037531504,75,203,0,16,0,3,0
06037531602,78,194,0,16,0,2,0
06037531603,47,168,0,23,0,1,0
06037531604,40,142,0,17,0,3,0
06037531701,89,238,0,27,0,0,1
06037531702,72,147,0,15,0,2,0
06037531800,72,214,0,37,0,1,0
06037531901,80,127,0,20,0,0,0
06037531902,48,72,0,23,0,1,0
06037532001,60,79,0,17,0,1,0
06037532002,15,33,0,11,0,4,0
06037532101,32,163,0,71,0,7,0
06037532102,4,34,0,23,0,2,0
06037532200,26,92,0,40,0,2,0
06037532302,62,117,0,32,0,4,0
06037532303,55,74,0,26,0,3,0
06037532304,37,84,0,28,0,3,2
06037532400,0,1,0,0,0,0,0
06037532500,30,97,0,6,0,0,0
06037532603,31,142,0,21,0,1,0
06037532604,7,69,0,12,0,1,0
06037532605,10,56,0,5,0,0,0
06037532606,20,117,0,19,0,0,0
06037532700,31,121,0,18,0,2,0
06037532800,54,182,0,39,0,4,0
06037532900,88,222,0,34,0,6,1
06037533001,39,196,0,11,0,11,1
06037533002,31,84,0,13,0,0,0
06037533103,23,117,0,12,0,2,0
06037533104,22,89,0,12,0,0,0
06037533105,20,91,0,8,0,1,0
06037533106,9,46,0,5,0,0,0
06037533107,20,111,0,6,0,0,0
06037533201,41,116,0,10,0,0,0
06037533202,30,115,0,8,0,0,0
06037533203,27,61,0,6,0,0,0
06037533300,27,97,0,19,0,0,0
06037533401,64,138,0,33,0,1,0
06037533402,38,149,0,26,0,0,0
06037533403,34,90,0,9,0,0,0
06037533501,39,100,0,17,0,0,0
06037533502,16,60,0,16,0,0,0
06037533503,20,56,0,15,0,1,0
06037533601,52,194,0,40,0,2,0
06037533602,59,175,0,46,0,2,0
06037533603,59,178,0,49,0,2,0
06037533701,51,116,0,22,0,1,0
06037533702,33,101,0,38,0,3,0
06037533703,59,172,0,23,0,1,0
06037533803,48,131,0,32,0,3,0
06037533804,52,142,0,21,0,0,0
06037533805,39,104,0,28,0,0,0
06037533806,29,82,0,24,0,0,0
06037533901,107,190,0,68,0,3,0
06037533902,59,115,0,30,0,5,0
06037534001,102,173,0,53,0,2,0
06037534002,70,130,0,47,0,3,0
06037534101,22,51,0,18,0,0,0
06037534102,102,170,0,44,0,6,0
06037534201,42,75,0,16,0,3,0
06037534202,65,133,0,56,0,5,0
06037534203,28,95,0,40,0,2,0
06037534301,27,67,0,23,0,0,0
06037534302,19,90,0,18,0,1,0
06037534403,26,132,0,18,0,1,0
06037534404,19,43,0,22,0,0,0
06037534405,21,72,0,27,0,4,0
06037534406,15,85,0,30,0,1,0
06037534501,55,157,0,14,0,0,0
06037534502,39,86,0,19,0,0,0
06037534700,5,42,0,2,0,0,0
06037534802,19,67,0,2,0,2,0
06037534803,44,149,0,11,0,1,0
06037534804,41,112,0,9,0,2,0
06037534900,66,250,0,30,0,10,0
06037535001,70,175,0,17,0,6,1
06037535002,46,113,0,14,0,4,0
06037535101,142,232,0,47,0,10,1
06037535102,39,130,0,35,0,12,0
06037535200,62,156,0,49,0,12,2
06037535300,52,185,0,42,0,6,0
06037535400,31,108,0,33,0,5,1
06037535501,39,134,0,22,0,0,0
06037535502,45,202,0,20,0,0,0
06037535503,19,87,0,12,0,0,0
06037535603,60,94,0,8,0,2,0
06037535604,61,117,0,15,0,0,0
06037535605,53,108,0,30,0,0,0
06037535606,32,44,0,4,0,0,0
06037535607,54,87,0,15,0,0,0
06037535701,51,212,0,26,0,1,0
06037535702,89,198,0,21,0,2,0
06037535802,45,165,0,35,0,2,0
06037535803,28,138,0,42,0,1,0
06037535804,42,181,0,38,0,1,0
06037535901,51,91,0,19,0,1,0
06037535902,34,65,0,11,0,0,0
06037536000,62,105,0,12,0,1,0
06037536102,5,9,0,2,0,0,0
06037536103,34,53,0,18,0,0,0
06037536104,23,73,0,17,0,0,0
06037536200,18,55,0,19,0,0,0
06037540000,102,190,0,65,0,3,0
06037540101,23,26,0,7,0,0,0
06037540102,27,67,0,17,0,0,0
06037540201,6,44,0,19,0,0,0
06037540202,40,140,0,48,0,0,0
06037540203,76,134,0,32,0,1,0
06037540300,29,94,0,14,0,0,0
06037540501,32,62,0,14,0,2,0
06037540502,47,121,0,45,0,1,0
06037540600,42,105,0,30,0,4,0
06037540700,39,52,0,35,0,5,0
06037540800,25,30,0,10,0,2,0
06037540901,33,64,0,6,0,5,0
06037540902,26,39,0,5,0,0,0
06037541001,0,2,0,0,0,0,0
06037541002,0,1,0,0,0,0,0
06037541100,4,10,0,4,0,2,0
06037541200,5,8,0,5,0,0,0
06037541300,9,31,0,5,0,1,0
06037541400,26,71,0,15,0,7,0
06037541500,30,87,0,15,0,5,0
06037541603,14,28,0,7,0,0,0
06037541604,59,130,0,31,0,3,0
06037541605,50,118,0,23,0,2,0
06037541606,33,71,0,17,0,0,0
06037541700,37,79,0,10,0,0,0
06037541801,37,70,0,19,0,5,1
06037541802,26,68,0,21,0,0,0
06037542000,23,34,0,9,0,1,0
06037542103,29,61,0,9,0,1,0
06037542104,14,36,0,6,0,1,0
06037542105,31,76,0,21,0,1,0
06037542106,27,40,0,10,0,3,0
06037542200,13,39,0,14,0,0,0
06037542401,29,52,0,12,0,0,0
06037542402,21,30,0,8,0,0,0
06037542501,26,17,0,2,0,0,0
06037542502,80,128,0,35,0,2,0
06037542601,24,56,0,22,0,6,0
06037542602,49,121,0,28,0,6,0
06037542700,30,69,0,20,0,2,0
06037542800,10,9,0,1,0,0,0
06037542900,7,8,0,1,0,0,1
06037543000,25,34,0,7,0,0,0
06037543100,0,10,0,5,0,0,0
06037543201,18,32,0,10,0,3,1
06037543202,61,129,0,43,0,1,0
06037543305,0,1,0,1,0,0,0
06037543306,4,10,0,5,0,0,0
06037543321,0,1,0,0,0,0,0
06037543501,11,51,0,20,0,10,1
06037543502,29,90,0,24,0,2,1
06037543503,1,15,0,7,0,0,0
06037543601,0,19,0,7,0,0,0
06037543602,3,12,0,8,0,1,0
06037543604,1,2,0,0,0,0,0
06037543701,0,1,0,0,0,0,0
06037543702,66,60,0,1,0,0,0
06037543703,4,16,0,4,0,1,1
06037543801,3,14,0,6,0,2,0
06037543802,15,63,0,25,0,6,0
06037543903,0,5,0,0,0,3,0
06037543905,2,10,0,2,0,0,0
06037544001,21,63,0,7,0,0,0
06037544002,15,21,0,1,0,0,0
06037550100,0,1,0,1,0,0,0
06037550201,0,6,0,2,0,0,0
06037550202,0,3,0,2,0,0,0
06037550300,4,15,0,4,0,0,0
06037550400,0,0,0,1,0,0,0
06037550500,0,12,0,11,0,3,0
06037550601,3,16,0,9,0,0,0
06037550602,0,4,0,6,0,0,0
06037550700,0,16,0,12,0,0,0
06037550800,32,79,0,33,0,2,0
06037550901,27,118,0,41,0,11,0
06037550902,11,66,0,56,0,3,0
06037551000,1,31,0,17,0,0,0
06037551101,9,56,0,20,0,0,0
06037551102,23,111,0,45,0,4,0
06037551201,4,32,0,26,0,3,0
06037551202,24,137,0,52,0,7,0
06037551300,27,135,0,69,0,1,0
06037551401,26,60,0,35,0,3,0
06037551402,2,23,0,6,0,0,0
06037551501,2,31,0,16,0,0,0
06037551502,0,22,0,16,0,0,0
06037551700,24,112,0,74,0,3,0
06037551800,9,33,0,24,0,1,0
06037551900,2,17,0,11,0,0,0
06037552001,0,2,0,0,0,0,0
06037552002,2,10,0,9,0,3,0
06037552100,1,10,0,8,0,2,0
06037552200,16,120,0,54,0,6,0
06037552301,0,1,0,1,0,0,0
06037552302,0,2,0,1,0,1,0
06037552400,0,3,0,0,0,0,0
06037552601,1,6,0,1,0,0,0
06037552602,0,8,0,13,0,4,0
06037552700,7,17,0,3,0,0,0
06037552800,2,37,0,18,0,0,0
06037552900,1,25,0,11,0,2,0
06037553100,15,74,0,29,0,3,0
06037553200,1,23,0,21,0,0,0
06037553300,2,7,0,3,0,0,0
06037553400,27,51,0,16,0,0,0
06037553502,25,71,0,20,0,0,0
06037553503,14,50,0,24,0,0,0
06037553504,5,24,0,16,0,2,0
06037553601,10,30,0,18,0,1,0
06037553602,12,36,0,16,0,1,0
06037553701,59,108,0,22,0,1,0
06037553702,44,119,0,28,0,1,0
06037553801,16,44,0,23,0,2,0
06037553802,54,110,0,31,0,3,0
06037553901,48,120,0,45,0,4,0
06037553902,32,115,0,49,0,1,0
06037554001,35,58,0,16,0,0,0
06037554002,21,83,0,40,0,0,0
06037554101,9,42,0,18,0,1,0
06037554103,4,15,0,5,0,0,0
06037554104,7,33,0,11,0,1,0
06037554105,6,47,0,26,0,2,0
06037554201,15,46,0,27,0,2,0
06037554203,24,93,0,30,0,3,0
06037554204,18,139,0,70,0,1,0
06037554301,33,57,0,12,0,0,0
06037554302,19,81,0,40,0,5,0
06037554403,20,66,0,36,0,6,0
06037554404,27,97,0,55,0,5,1
06037554405,11,49,0,29,0,1,0
06037554406,5,18,0,7,0,2,0
06037554512,0,0,0,0,0,1,1
06037554517,0,3,0,2,0,0,0
06037554521,0,16,0,4,0,0,0
06037554600,0,2,0,1,0,0,0
06037554700,0,2,0,0,0,0,0
06037554801,1,10,0,1,0,0,0
06037554802,22,63,0,30,0,9,0
06037554900,9,58,0,48,0,7,1
06037555001,33,66,0,46,0,7,0
06037555002,2,20,0,17,0,1,0
06037555102,20,67,0,39,0,1,0
06037555103,0,1,0,2,0,1,0
06037555104,7,19,0,21,0,1,0
06037555211,30,122,0,56,0,4,0
06037555212,31,86,0,44,0,1,0
06037570001,5,35,0,11,0,0,0
06037570002,1,14,0,0,0,0,0
06037570003,6,19,0,1,0,0,0
06037570100,1,19,0,8,0,0,0
06037570202,49,122,0,37,0,0,0
06037570203,11,87,0,36,0,1,0
06037570204,20,105,0,31,0,0,1
06037570301,26,95,0,15,0,0,0
06037570303,28,110,0,23,0,1,0
06037570304,41,142,0,32,0,3,0
06037570402,15,10,0,4,0,0,0
06037570403,43,80,0,9,0,0,0
06037570404,36,80,0,23,0,0,0
06037570501,53,132,0,27,0,2,0
06037570502,56,162,0,40,0,0,0
06037570601,60,174,0,53,0,6,0
06037570602,80,181,0,32,0,1,0
06037570603,0,39,0,12,0,0,0
06037570701,0,50,0,21,0,1,0
06037570800,0,1,0,0,0,0,0
06037570902,0,2,0,0,0,0,0
06037571200,35,114,0,28,0,1,0
06037571300,0,1,0,0,0,0,0
06037571400,0,21,0,3,0,0,0
06037571502,30,45,0,13,0,1,0
06037571503,6,20,0,13,0,0,0
06037571504,9,30,0,3,0,0,0
06037571600,0,2,0,0,0,0,0
06037571701,82,204,0,66,0,3,0
06037571703,27,78,0,17,0,1,0
06037571704,24,99,0,24,0,1,0
06037571800,7,46,0,20,0,0,0
06037571900,24,74,0,18,0,3,0
06037572001,65,250,0,30,0,1,0
06037572002,10,98,0,34,0,2,0
06037572100,0,0,0,0,0,0,0
06037572201,8,79,0,42,0,1,0
06037572202,15,46,0,10,0,0,0
06037572301,21,97,0,26,0,0,0
06037572302,40,76,0,20,0,0,0
06037572500,4,17,0,2,0,0,0
06037572600,17,55,0,24,0,1,0
06037572700,23,53,0,14,0,0,0
06037572800,0,1,0,2,0,2,0
06037572900,42,97,0,29,0,1,0
06037573002,58,128,0,24,0,3,0
06037573003,24,45,0,9,0,0,0
06037573004,54,145,0,25,0,2,0
06037573100,85,218,0,46,0,3,0
06037573201,60,192,0,28,0,5,0
06037573202,40,229,0,25,0,2,0
06037573300,21,130,0,53,0,3,0
06037573401,33,111,0,24,0,0,0
06037573402,28,243,0,85,0,6,0
06037573403,0,12,0,4,0,1,0
06037573601,0,1,0,0,0,0,0
06037574201,0,0,0,1,0,0,0
06037574202,90,100,0,1,0,0,0
06037574300,0,14,0,16,0,0,0
06037574602,0,1,0,0,0,0,0
06037574800,3,17,0,7,0,0,0
06037574901,12,17,0,7,0,2,0
06037574902,11,34,0,18,0,2,0
06037575001,39,64,0,13,0,0,0
06037575002,52,226,0,60,0,5,0
06037575101,31,140,0,49,0,3,0
06037575102,24,166,0,38,0,2,0
06037575103,20,155,0,73,0,5,0
06037575201,45,183,0,30,0,5,0
06037575202,40,177,0,35,0,2,0
06037575300,19,157,0,18,0,2,0
06037575401,44,101,0,24,0,1,0
06037575402,11,88,0,19,0,0,0
06037575500,1,1,0,0,0,0,0
06037575801,16,90,0,7,0,0,0
06037575802,43,182,0,11,0,0,0
06037575803,11,67,0,6,0,1,0
06037575901,9,68,0,10,0,4,0
06037575902,11,81,0,9,0,0,0
06037576001,1,18,0,6,0,1,1
06037576200,23,148,0,15,0,3,0
06037576301,9,86,0,18,0,8,0
06037576302,26,160,0,32,0,5,0
06037576401,21,130,0,40,0,2,0
06037576402,12,184,0,24,0,9,0
06037576403,14,164,0,49,0,3,0
06037576501,11,110,0,14,0,3,0
06037576502,9,121,0,33,0,3,0
06037576503,13,185,0,37,0,1,0
06037576601,21,140,0,22,0,0,0
06037576602,15,161,0,12,0,1,0
06037576700,23,214,0,37,0,3,0
06037576801,15,188,0,43,0,6,0
06037576802,12,238,0,46,0,3,0
06037576901,32,212,0,64,0,4,0
06037576903,8,128,0,50,0,4,0
06037576904,15,194,0,31,0,1,0
06037577000,60,303,0,119,0,13,0
06037577100,55,449,0,75,0,8,0
06037577200,38,292,0,55,0,1,0
06037577300,105,476,0,83,0,3,0
06037577400,61,224,0,30,0,3,0
06037577501,48,82,0,7,0,0,0
06037577504,26,115,0,61,0,5,0
06037577602,0,1,0,11,0,2,0
06037577603,32,215,0,49,0,5,0
06037600100,67,334,0,66,0,7,1
06037600201,40,212,0,43,0,6,0
06037600202,83,275,0,36,0,6,0
06037600302,28,56,0,11,0,1,0
06037600303,39,138,0,34,0,1,0
06037600304,31,139,0,37,0,4,0
06037600400,105,132,0,2,0,0,0
06037600501,0,40,0,33,0,0,0
06037600502,27,55,0,6,0,0,0
06037600601,23,55,0,34,0,0,0
06037600602,2,81,0,55,0,0,0
06037600702,4,34,0,32,0,0,0
06037600703,0,1,0,0,0,0,0
06037600704,13,35,0,10,0,0,0
06037600801,18,70,0,4,0,0,0
06037600802,28,48,0,8,0,0,0
06037600902,31,182,0,81,0,4,0
06037600911,21,154,0,42,0,1,0
06037600912,60,184,0,27,0,1,0
06037601001,17,72,0,37,0,0,0
06037601002,44,167,0,43,0,2,0
06037601100,33,156,0,38,0,3,0
06037601202,29,74,0,4,0,0,0
06037601211,16,60,0,20,0,1,0
06037601212,39,226,0,55,0,2,0
06037601301,6,27,0,6,0,0,0
06037601302,19,154,0,62,0,1,0
06037601303,7,90,0,54,0,4,0
06037601401,38,141,0,25,0,5,1
06037601402,64,127,0,21,0,1,0
06037601501,29,64,0,13,0,1,0
06037601502,44,98,0,25,0,3,0
06037601600,48,134,0,37,0,3,0
06037601700,27,160,0,59,0,3,0
06037601801,43,128,0,36,0,2,0
06037601802,37,160,0,46,0,1,0
06037601900,44,173,0,54,0,1,0
06037602002,37,114,0,27,0,3,0
06037602003,52,202,0,58,0,5,0
06037602004,45,161,0,66,0,3,0
06037602103,37,225,0,110,0,7,0
06037602104,27,162,0,78,0,12,1
06037602105,29,128,0,51,0,4,0
06037602106,5,120,0,62,0,1,0
06037602200,35,82,0,47,0,9,0
06037602301,24,44,0,21,0,2,0
06037602402,31,123,0,94,0,1,0
06037602403,22,170,0,92,0,2,0
06037602404,44,206,0,109,0,5,0
06037602504,4,46,0,52,0,4,0
06037602505,2,25,0,24,0,0,0
06037602506,9,37,0,46,0,6,0
06037602507,2,30,0,28,0,5,0
06037602508,25,95,0,82,0,6,0
06037602509,17,44,0,33,0,1,0
06037602600,0,87,0,34,0,0,0
06037602700,0,18,0,8,0,0,0
06037602801,18,81,0,24,0,1,0
06037602802,5,24,0,10,0,1,0
06037602900,18,19,0,2,0,0,0
06037603001,7,75,0,45,0,0,0
06037603004,1,21,0,16,0,2,0
06037603005,30,129,0,81,0,7,0
06037603006,28,49,0,14,0,2,0
06037603101,13,69,0,57,0,10,0
06037603102,23,83,0,69,0,2,0
06037603200,3,24,0,13,0,0,0
06037603301,66,169,0,93,0,7,0
06037603302,36,99,0,75,0,5,0
06037603400,7,71,0,35,0,0,0
06037603500,1,3,0,0,0,0,0
06037603600,1,19,0,2,0,0,0
06037603702,11,15,0,0,0,0,0
06037603703,0,2,0,0,0,0,0
06037603704,6,52,0,44,0,3,0
06037603801,35,126,0,62,0,6,0
06037603802,66,139,0,41,0,1,0
06037603900,51,185,0,92,0,5,0
06037604001,71,241,0,101,0,9,0
06037604002,57,221,0,127,0,8,0
06037604100,157,345,0,126,0,5,0
06037620001,17,94,0,42,0,0,0
06037620002,9,82,0,84,0,7,0
06037620101,14,96,0,59,0,3,0
06037620102,13,124,0,94,0,11,0
06037620201,12,179,0,110,0,7,0
06037620301,0,5,0,1,0,0,0
06037620303,4,24,0,12,0,0,0
06037620305,50,300,0,164,0,24,0
06037620400,7,28,0,24,0,2,0
06037620501,11,98,0,57,0,4,0
06037620521,6,91,0,77,0,1,1
06037620522,28,126,0,55,0,2,0
06037620601,13,136,0,86,0,3,0
06037620602,4,45,0,27,0,1,0
06037620701,12,100,0,75,0,2,0
06037620702,8,83,0,66,0,3,0
06037620800,6,52,0,28,0,1,0
06037620901,3,16,0,12,0,0,0
06037620904,27,106,0,38,0,5,0
06037621001,13,75,0,28,0,0,0
06037621002,12,71,0,44,0,3,0
06037621004,66,270,0,68,0,6,0
06037621102,7,67,0,50,0,1,0
06037621104,44,313,0,88,0,9,0
06037621201,10,200,0,90,0,2,0
06037621204,2,51,0,15,0,0,0
06037621301,8,101,0,48,0,1,0
06037621324,22,84,0,17,0,0,0
06037621326,11,79,0,55,0,3,0
06037621400,6,60,0,51,0,1,0
06037650001,1,24,0,13,0,0,0
06037650003,0,42,0,25,0,1,0
06037650004,8,44,0,24,0,0,0
06037650101,0,20,0,14,0,0,0
06037650102,0,11,0,10,0,0,0
06037650200,0,27,0,29,0,3,0
06037650300,30,94,0,67,0,1,0
06037650401,4,25,0,11,0,1,0
06037650502,0,3,0,1,0,0,0
06037650602,0,58,0,44,0,0,0
06037650603,1,12,0,4,0,0,0
06037650604,0,39,0,35,0,0,0
06037650605,0,37,0,13,0,1,0
06037650702,0,1,0,4,0,0,0
06037650800,2,24,0,13,0,1,0
06037650901,73,237,0,43,0,6,0
06037650902,38,183,0,68,0,5,0
06037651001,0,12,0,6,0,0,0
06037651002,0,29,0,9,0,1,0
06037651101,0,57,0,22,0,0,0
06037651102,0,16,0,6,0,0,0
06037651201,1,1,0,0,0,0,0
06037651221,0,10,0,7,0,0,0
06037651222,0,48,0,25,0,0,0
06037651302,0,2,0,4,0,0,0
06037651304,1,61,0,58,0,1,0
06037651401,0,4,0,1,0,0,0
06037651402,15,106,0,53,0,4,1
06037670001,9,69,0,20,0,3,0
06037670002,11,118,0,46,0,1,0
06037670003,34,217,0,87,0,5,0
06037670100,15,105,0,37,0,2,0
06037670202,0,2,0,0,0,0,0
06037670324,1,9,0,10,0,0,0
06037670328,0,2,0,2,0,0,0
06037670405,0,0,0,1,0,0,0
06037670407,0,13,0,2,0,0,0
06037670411,0,1,0,1,0,0,0
06037670413,0,1,0,1,0,0,0
06037670416,0,3,0,0,0,0,0
06037670602,0,6,0,3,0,0,0
06037670701,0,0,0,0,0,0,0
06037670702,0,2,0,1,0,0,0
06037700101,30,280,0,71,0,4,0
06037700102,10,166,0,85,0,1,0
06037700200,29,220,0,74,0,7,0
06037700300,18,115,0,38,0,2,0
06037700400,39,260,0,98,0,7,0
06037700501,20,126,0,27,0,5,0
06037700502,12,59,0,29,0,1,0
06037700600,0,2,0,2,0,0,0
06037700801,13,76,0,18,0,0,0
06037700802,25,145,0,15,0,0,0
06037700901,15,69,0,16,0,0,0
06037700902,53,261,0,39,0,2,0
06037701000,60,187,0,12,0,1,0
06037701201,4,7,0,2,0,0,0
06037701202,22,114,0,36,0,2,0
06037701302,31,169,0,55,0,0,1
06037701304,9,46,0,23,0,0,1
06037701402,6,115,0,64,0,6,2
06037701501,20,160,0,67,0,2,0
06037701502,6,114,0,56,0,1,0
06037701601,20,72,0,16,0,2,0
06037701602,26,143,0,43,0,6,0
06037701701,40,137,0,36,0,3,0
06037701702,13,117,0,53,0,3,0
06037701801,45,151,0,42,0,5,1
06037701802,66,169,0,53,0,10,0
06037701902,5,33,0,28,0,7,1
06037702002,18,227,0,69,0,6,0
06037702102,22,230,0,69,0,6,0
06037702201,64,179,0,42,0,3,1
06037702202,31,82,0,16,0,3,0
06037702300,57,146,0,40,0,0,0
06037702400,77,265,0,69,0,10,0
06037702501,60,210,0,28,0,2,1
06037702502,0,1,0,1,0,0,0
06037702600,18,44,0,35,0,0,0
06037702700,17,38,0,12,0,0,0
06037702801,60,199,0,66,0,6,0
06037702802,37,54,0,21,0,0,0
06037702803,18,66,0,22,0,2,0
06037702901,0,0,0,1,0,1,0
06037703001,0,8,0,4,0,0,0
06037703002,10,116,0,74,0,0,0
06037703100,27,60,0,13,0,1,0
06037703200,24,102,0,6,0,1,0
06037800101,0,1,0,0,0,0,0
06037800102,10,21,0,2,0,0,0
06037800202,0,1,0,0,0,0,0
06037800204,0,0,0,0,0,1,0
06037800324,0,1,0,1,0,0,0
06037800326,0,0,0,1,0,0,0
06037800327,0,3,0,9,0,0,0
06037800328,0,0,0,3,0,1,0
06037800329,0,0,0,3,0,1,0
06037800406,0,4,0,8,0,0,0
06037800408,3,11,0,7,0,0,0
06037800410,1,13,0,15,0,0,0
06037800504,4,13,0,21,0,0,0
06037800506,6,29,0,10,0,0,0
06037900104,0,1,0,0,0,0,0
06037900300,0,11,0,12,0,0,0
06037900501,0,6,0,26,0,2,0
06037900504,7,11,0,9,0,2,0
06037900505,0,0,0,3,0,0,0
06037900506,0,0,0,18,0,1,0
06037900507,0,0,0,2,0,0,0
06037900602,0,9,0,10,0,2,0
06037900605,0,1,0,4,0,0,0
06037900606,17,78,0,31,0,1,0
06037900607,0,19,0,25,0,6,0
06037900608,0,0,0,1,0,1,0
06037900609,0,0,0,31,0,0,0
06037900701,0,35,0,22,0,3,0
06037900703,0,6,0,45,0,4,0
06037900704,0,0,0,10,0,1,0
06037900705,0,4,0,9,0,0,0
06037900803,0,23,0,36,0,1,0
06037900804,1,67,0,27,0,0,0
06037900805,0,17,0,14,0,0,0
06037900806,38,98,0,53,0,4,0
06037900900,0,2,0,2,0,6,0
06037901004,0,0,0,2,0,1,0
06037901007,2,5,0,7,0,0,0
06037901008,0,0,0,1,0,0,0
06037901009,0,0,0,5,0,0,0
06037901010,0,0,0,1,0,1,0
06037901011,1,1,0,16,0,0,0
06037901101,1,7,0,7,0,0,0
06037901102,1,16,0,22,0,5,0
06037901205,0,2,0,0,0,0,0
06037901213,2,6,0,3,0,0,0
06037910001,0,1,0,4,0,0,0
06037910002,8,19,0,19,0,0,0
06037910101,2,1,0,1,0,0,0
06037910202,0,0,0,2,0,0,0
06037910206,1,1,0,0,0,0,0
06037910208,0,7,0,4,0,2,0
06037910301,2,4,0,8,0,0,0
06037910401,0,0,0,4,0,1,0
06037910402,1,35,0,91,0,10,0
06037910403,0,5,0,23,0,0,0
06037910404,0,0,0,2,0,0,0
06037910501,6,24,0,76,0,10,0
06037910502,2,8,0,13,0,3,0
06037910504,0,1,0,2,0,0,0
06037910601,0,22,0,15,0,0,0
06037910602,0,0,0,4,0,2,0
06037910603,0,1,0,2,0,0,0
06037910605,0,0,0,1,0,0,0
06037910606,1,0,0,4,0,0,0
06037910707,0,2,0,6,0,0,0
06037910709,0,0,0,2,0,0,0
06037910711,0,0,0,2,0,0,0
06037910712,0,1,0,0,0,0,0
06037910804,0,1,0,4,0,2,0
06037910805,0,4,0,3,0,0,0
06037910807,0,0,0,13,0,5,0
06037910809,0,0,0,3,0,1,0
06037910810,1,0,0,1,0,0,0
06037910812,0,0,0,1,0,0,0
06037910813,0,12,0,9,0,2,0
06037911001,1,2,0,2,0,0,0
06037920011,0,0,0,0,0,0,0
06037920012,0,2,0,6,0,0,0
06037920017,0,0,0,1,0,0,0
06037920023,0,1,0,0,0,0,0
06037920029,0,1,0,3,0,0,0
06037920030,0,0,0,4,0,0,0
06037920034,0,3,0,5,0,0,0
06037920035,0,0,0,1,0,0,0
06037920036,0,5,0,1,0,0,0
06037920037,0,0,0,19,0,0,0
06037920038,0,5,0,8,0,1,0
06037920040,0,0,0,1,0,0,0
06037920041,0,0,0,16,0,4,0
06037920042,0,0,0,22,0,2,0
06037920043,1,0,0,3,0,1,0
06037920102,2,12,0,16,0,3,0
06037920104,0,1,0,3,0,0,0
06037920106,1,6,0,3,0,0,0
06037920107,0,0,0,1,0,0,0
06037920108,0,0,0,1,0,0,0
06037920109,0,0,0,2,0,0,0
06037920110,0,0,0,1,0,0,0
06037920112,0,0,0,2,0,0,0
06037920114,0,0,0,5,0,0,0
06037920115,0,0,0,3,0,0,0
06037920116,0,5,0,2,0,0,0
06037920312,0,13,0,9,0,0,0
06037920313,0,0,0,1,0,0,0
06037920314,0,0,0,3,0,0,0
06037920322,0,0,0,1,0,0,0
06037920326,0,0,0,4,0,0,0
06037920328,0,0,0,0,0,1,0
06037920329,0,0,0,2,0,0,0
06037920332,1,4,0,3,0,0,0
06037920334,0,1,0,0,0,1,0
06037920336,12,90,0,38,0,5,0
06037920337,12,55,0,36,0,3,0
06037920339,0,0,0,1,0,1,0
06037930200,0,1,0,0,0,0,0
06037980008,0,2,0,0,0,0,0
06037980010,0,0,0,1,0,0,1
06037980014,1,0,0,0,0,0,0
06037980015,1,0,0,2,0,1,0
06037980019,0,0,0,0,0,0,0
06037980028,1,4,0,0,0,0,0
