tract_geoid_2019,<100,100,101 - 199,200,>200
06037430101,0.1227810650887574,0.22633136094674555,0.0650887573964497,0.5547337278106509,0.03106508875739645
06037430102,0.13029315960912052,0.18241042345276873,0.05863192182410423,0.5852334419109664,0.04343105320304017
06037430200,0.0,0.08928571428571429,0.10119047619047619,0.39880952380952384,0.4107142857142857
06037430301,0.017603249830737983,0.17400135409614081,0.13134732566012186,0.5511171293161814,0.12593094109681788
06037430302,0.05346912794398472,0.17823042647994908,0.11203055378739657,0.5983450031826862,0.05792488860598345
06037430400,0.04005722460658083,0.1402002861230329,0.13447782546494993,0.5114449213161659,0.17381974248927037
06037430501,0.022920759659463,0.15782580222658807,0.09888670595939751,0.6129666011787819,0.10740013097576949
06037430502,0.028890347997373604,0.13525935653315824,0.09389363099146422,0.6369008535784636,0.10505581089954039
06037430600,0.012064343163538873,0.1239946380697051,0.07506702412868632,0.4832439678284182,0.30563002680965146
06037430701,0.09719222462203024,0.13174946004319654,0.07919366450683946,0.5442764578833693,0.14758819294456443
06037430721,0.02702702702702703,0.12162162162162163,0.07207207207207207,0.5968468468468469,0.18243243243243243
06037430723,0.0,0.0,0.0,1.0,0.0
06037430724,0.09090909090909091,0.09090909090909091,0.2727272727272727,0.5454545454545454,0.0
06037430801,0.07092198581560284,0.1347517730496454,0.12056737588652482,0.6028368794326241,0.07092198581560284
06037430802,0.006926406926406926,0.1748917748917749,0.11341991341991342,0.4805194805194805,0.22424242424242424
06037430803,0.0573208722741433,0.14205607476635515,0.09158878504672897,0.5065420560747663,0.20249221183800623
06037430901,0.06569343065693431,0.31386861313868614,0.0681265206812652,0.5255474452554745,0.0267639902676399
06037430902,0.02527075812274368,0.44404332129963897,0.08664259927797834,0.37184115523465705,0.07220216606498195
06037431001,0.035386631716906945,0.33420707732634336,0.08781127129750983,0.5321100917431193,0.010484927916120577
06037431002,0.05412054120541206,0.40836408364083643,0.055350553505535055,0.4145141451414514,0.06765067650676507
06037431100,0.08016443987667009,0.35251798561151076,0.065775950668037,0.4645426515930113,0.03699897225077081
06037431200,0.16878980891719744,0.1679936305732484,0.06528662420382166,0.5628980891719745,0.03503184713375796
06037431300,0.12195121951219512,0.14329268292682926,0.08231707317073171,0.6158536585365854,0.036585365853658534
06037431400,0.10088148873653281,0.1743388834476004,0.10284035259549461,0.5719882468168462,0.04995102840352596
06037431501,0.09480122324159021,0.20336391437308868,0.04892966360856269,0.5718654434250765,0.08103975535168195
06037431502,0.15034965034965034,0.19318181818181818,0.11013986013986014,0.5078671328671329,0.038461538461538464
06037431600,0.023636363636363636,0.09909090909090909,0.09,0.5109090909090909,0.27636363636363637
06037431700,0.020845396641574986,0.12970469021424436,0.11812391430225826,0.4284887087434858,0.3028372900984366
06037431800,0.058823529411764705,0.2030360531309298,0.08918406072106262,0.5009487666034156,0.14800759013282733
06037431900,0.042328042328042326,0.1781305114638448,0.1728395061728395,0.49382716049382713,0.1128747795414462
06037432000,0.06829823562891292,0.2020489470688674,0.11610700056915196,0.49516220830961866,0.11838360842344905
06037432101,0.05369807497467072,0.26646403242147926,0.10840932117527863,0.4569402228976697,0.11448834853090173
06037432102,0.049498327759197325,0.14983277591973243,0.09632107023411371,0.551170568561873,0.1531772575250836
06037432201,0.10125,0.23875,0.14,0.46625,0.05375
06037432202,0.10546378653113088,0.31003811944091486,0.1397712833545108,0.3951715374841169,0.04955527318932656
06037432300,0.07765830346475508,0.4050179211469534,0.016726403823178016,0.3930704898446834,0.10752688172043011
06037432401,0.06981981981981981,0.1981981981981982,0.2072072072072072,0.47297297297297297,0.0518018018018018
06037432402,0.1142433234421365,0.3086053412462908,0.1261127596439169,0.3916913946587537,0.05934718100890208
06037432500,0.10909090909090909,0.35984848484848486,0.13106060606060607,0.3462121212121212,0.05378787878787879
06037432601,0.11024498886414254,0.39532293986636974,0.14699331848552338,0.2973273942093541,0.05011135857461024
06037432602,0.05995203836930456,0.42326139088729015,0.1630695443645084,0.2865707434052758,0.0671462829736211
06037432700,0.22674418604651161,0.26744186046511625,0.06540697674418605,0.4113372093023256,0.029069767441860465
06037432801,0.23076923076923078,0.17751479289940827,0.10650887573964497,0.46745562130177515,0.01775147928994083
06037432802,0.24324324324324326,0.32432432432432434,0.08783783783783784,0.34459459459459457,0.0
06037432901,0.11424100156494522,0.22848200312989045,0.1189358372456964,0.48513302034428796,0.053208137715179966
06037432902,0.10329341317365269,0.17964071856287425,0.1092814371257485,0.5583832335329342,0.04940119760479042
06037433101,0.04295942720763723,0.5656324582338902,0.028639618138424822,0.3031026252983294,0.059665871121718374
06037433102,0.05714285714285714,0.6142857142857143,0.12285714285714286,0.1657142857142857,0.04
06037433200,0.2638888888888889,0.18055555555555555,0.08333333333333333,0.45416666666666666,0.018055555555555554
06037433302,0.12048192771084337,0.27710843373493976,0.1686746987951807,0.39759036144578314,0.03614457831325301
06037433304,0.0576271186440678,0.6169491525423729,0.11186440677966102,0.17627118644067796,0.03728813559322034
06037433305,0.07722007722007722,0.5945945945945946,0.0888030888030888,0.2277992277992278,0.011583011583011582
06037433306,0.10185185185185185,0.5694444444444444,0.08333333333333333,0.2222222222222222,0.023148148148148147
06037433307,0.015053763440860216,0.810752688172043,0.008602150537634409,0.13763440860215054,0.02795698924731183
06037433401,0.25,0.24085365853658536,0.057926829268292686,0.43597560975609756,0.01524390243902439
06037433402,0.0963302752293578,0.5275229357798165,0.0963302752293578,0.26146788990825687,0.01834862385321101
06037433403,0.1728395061728395,0.23045267489711935,0.10699588477366255,0.4732510288065844,0.01646090534979424
06037433501,0.36507936507936506,0.1111111111111111,0.031746031746031744,0.4603174603174603,0.031746031746031744
06037433503,0.12935323383084577,0.2736318407960199,0.14925373134328357,0.4228855721393035,0.024875621890547265
06037433504,0.1853932584269663,0.37640449438202245,0.07865168539325842,0.3146067415730337,0.0449438202247191
06037433601,0.1141025641025641,0.35,0.1782051282051282,0.308974358974359,0.04871794871794872
06037433602,0.26,0.23714285714285716,0.07714285714285714,0.4114285714285714,0.014285714285714285
06037433700,0.1425959780621572,0.34186471663619744,0.04204753199268738,0.40036563071297987,0.07312614259597806
06037433801,0.1206140350877193,0.35964912280701755,0.03728070175438596,0.41228070175438597,0.07017543859649122
06037433802,0.06257521058965103,0.3381468110709988,0.07340553549939831,0.4645006016847172,0.061371841155234655
06037433901,0.08156028368794327,0.6914893617021277,0.05673758865248227,0.1453900709219858,0.024822695035460994
