,GEOID_INT,NAMELSAD,COUNTYFP,tract_geoid_2019,<60,60,61 - 89,90,91 - 149,150,>150
5961,6067001600,Census Tract 16,067,6067001600,36,97,0,33,0,5,0
5962,6067009323,Census Tract 93.23,067,6067009323,0,1,0,0,0,2,0
5963,6067009107,Census Tract 91.07,067,6067009107,0,27,0,20,0,3,0
5964,6067009601,Census Tract 96.01,067,6067009601,0,10,0,6,0,0,0
5965,6067009608,Census Tract 96.08,067,6067009608,0,2,0,6,0,4,0
5966,6067007903,Census Tract 79.03,067,6067007903,0,78,0,44,0,14,2
5967,6067005506,Census Tract 55.06,067,6067005506,0,18,0,18,0,10,0
5968,6065042514,Census Tract 425.14,065,6065042514,0,0,0,1,0,0,0
5969,6085509000,Census Tract 5090,085,6085509000,0,43,0,34,0,4,0
5970,6085509102,Census Tract 5091.02,085,6085509102,0,0,0,8,0,1,0
5971,6097154202,Census Tract 1542.02,097,6097154202,2,23,0,22,0,0,0
5972,6097150305,Census Tract 1503.05,097,6097150305,6,76,0,30,0,4,0
5973,6097151601,Census Tract 1516.01,097,6097151601,0,2,0,2,0,0,0
5974,6075031301,Census Tract 313.01,075,6075031301,2,4,0,0,0,1,0
5975,6075031302,Census Tract 313.02,075,6075031302,3,21,0,15,0,2,0
5976,6075032601,Census Tract 326.01,075,6075032601,50,219,0,66,0,11,0
5977,6065042515,Census Tract 425.15,065,6065042515,3,40,0,28,0,7,0
5978,6065042518,Census Tract 425.18,065,6065042518,0,0,0,1,0,1,1
5979,6065042519,Census Tract 425.19,065,6065042519,1,3,0,8,0,2,0
5980,6085510002,Census Tract 5100.02,085,6085510002,0,35,0,13,0,0,0
5981,6075032902,Census Tract 329.02,075,6075032902,0,2,0,0,0,0,0
5982,6075047802,Census Tract 478.02,075,6075047802,43,168,0,91,0,13,0
5983,6075012301,Census Tract 123.01,075,6075012301,1,12,0,2,0,4,0
5984,6085503312,Census Tract 5033.12,085,6085503312,0,17,0,6,0,0,0
5985,6085505100,Census Tract 5051,085,6085505100,1,10,0,12,0,4,0
5986,6085507205,Census Tract 5072.05,085,6085507205,0,11,0,7,0,1,1
5987,6085508800,Census Tract 5088,085,6085508800,7,57,0,39,0,1,0
5988,6065040403,Census Tract 404.03,065,6065040403,1,5,0,0,0,0,0
5989,6065040501,Census Tract 405.01,065,6065040501,1,12,0,3,0,1,0
5990,6065040503,Census Tract 405.03,065,6065040503,0,2,0,2,0,0,0
5991,6065040603,Census Tract 406.03,065,6065040603,1,2,0,1,0,0,0
5992,6065040605,Census Tract 406.05,065,6065040605,1,8,0,1,0,0,0
5993,6067008122,Census Tract 81.22,067,6067008122,1,63,0,59,0,14,0
5994,6085512023,Census Tract 5120.23,085,6085512023,0,1,0,71,0,7,0
5995,6071009710,Census Tract 97.10,071,6071009710,2,41,0,158,0,21,0
5996,6067008129,Census Tract 81.29,067,6067008129,0,23,0,4,0,0,0
5997,6067008130,Census Tract 81.30,067,6067008130,0,11,0,5,0,1,0
5998,6071009800,Census Tract 98,071,6071009800,10,42,0,19,0,1,0
5999,6071010013,Census Tract 100.13,071,6071010013,0,0,0,2,0,0,0
6000,6071010018,Census Tract 100.18,071,6071010018,0,1,0,4,0,1,0
6001,6037221500,Census Tract 2215,037,6037221500,11,123,0,26,0,13,8
6002,6037221710,Census Tract 2217.10,037,6037221710,16,115,0,18,0,19,6
6003,6037221900,Census Tract 2219,037,6037221900,5,95,0,15,0,14,8
6004,6037222100,Census Tract 2221,037,6037222100,15,163,0,9,0,10,6
6005,6037222200,Census Tract 2222,037,6037222200,12,133,0,17,0,19,5
6006,6037222500,Census Tract 2225,037,6037222500,16,235,0,31,0,35,9
6007,6037222700,Census Tract 2227,037,6037222700,0,1,0,0,0,1,0
6008,6071010019,Census Tract 100.19,071,6071010019,0,19,0,41,0,8,0
6009,6071005800,Census Tract 58,071,6071005800,13,38,0,28,0,3,0
6010,6071008708,Census Tract 87.08,071,6071008708,2,3,0,2,0,0,0
6011,6037224010,Census Tract 2240.10,037,6037224010,1,11,0,1,0,5,3
6012,6037224020,Census Tract 2240.20,037,6037224020,3,36,0,11,0,14,8
6013,6037234300,Census Tract 2343,037,6037234300,114,246,0,9,0,24,18
6014,6037234600,Census Tract 2346,037,6037234600,23,106,0,15,0,15,7
6015,6037234700,Census Tract 2347,037,6037234700,31,96,0,18,0,12,6
6016,6037235100,Census Tract 2351,037,6037235100,16,39,0,4,0,5,1
6017,6037265100,Census Tract 2651,037,6037265100,0,0,0,0,0,1,0
6018,6037265303,Census Tract 2653.03,037,6037265303,17,30,0,17,0,12,4
6019,6037265304,Census Tract 2653.04,037,6037265304,12,27,0,20,0,7,1
6020,6037265305,Census Tract 2653.05,037,6037265305,5,23,0,4,0,11,1
6021,6037265410,Census Tract 2654.10,037,6037265410,11,29,0,2,0,1,4
6022,6071010014,Census Tract 100.14,071,6071010014,1,26,0,114,0,26,0
6023,6071010020,Census Tract 100.20,071,6071010020,0,7,0,35,0,4,0
6024,6071011900,Census Tract 119,071,6071011900,0,0,0,1,0,0,0
6025,6067009105,Census Tract 91.05,067,6067009105,0,22,0,15,0,5,0
6026,6067009404,Census Tract 94.04,067,6067009404,2,7,0,36,0,22,8
6027,6017030402,Census Tract 304.02,017,6017030402,4,60,0,45,0,0,0
6028,6113010902,Census Tract 109.02,113,6113010902,2,43,0,27,0,6,0
6029,6003010000,Census Tract 100,003,6003010000,0,0,0,16,0,1,0
6030,6113011001,Census Tract 110.01,113,6113011001,11,75,0,52,0,2,0
6031,6037237720,Census Tract 2377.20,037,6037237720,17,138,0,23,0,39,3
6032,6037237800,Census Tract 2378,037,6037237800,19,49,0,10,0,5,1
6033,6037238000,Census Tract 2380,037,6037238000,32,41,0,18,0,17,5
6034,6037238100,Census Tract 2381,037,6037238100,31,133,0,28,0,23,11
6035,6037238200,Census Tract 2382,037,6037238200,73,218,0,32,0,40,6
6036,6037238310,Census Tract 2383.10,037,6037238310,27,142,0,34,0,32,11
6037,6037238320,Census Tract 2383.20,037,6037238320,30,122,0,32,0,25,5
6038,6037238400,Census Tract 2384,037,6037238400,13,45,0,11,0,4,4
6039,6037239320,Census Tract 2393.20,037,6037239320,25,116,0,26,0,32,9
6040,6037211000,Census Tract 2110,037,6037211000,2,12,0,1,0,4,3
6041,6037211120,Census Tract 2111.20,037,6037211120,3,24,0,18,0,11,1
6042,6037211310,Census Tract 2113.10,037,6037211310,15,60,0,17,0,12,2
6043,6037211410,Census Tract 2114.10,037,6037211410,4,43,0,11,0,7,1
6044,6037211500,Census Tract 2115,037,6037211500,5,77,0,20,0,13,11
6045,6037211701,Census Tract 2117.01,037,6037211701,5,40,0,8,0,6,3
6046,6037211910,Census Tract 2119.10,037,6037211910,4,37,0,14,0,7,2
6047,6037212202,Census Tract 2122.02,037,6037212202,8,66,0,13,0,15,4
6048,6037212204,Census Tract 2122.04,037,6037212204,4,32,0,8,0,8,3
6049,6037212304,Census Tract 2123.04,037,6037212304,8,16,0,0,0,2,2
6050,6037212306,Census Tract 2123.06,037,6037212306,7,51,0,16,0,20,2
6051,6037212420,Census Tract 2124.20,037,6037212420,4,42,0,14,0,13,2
6052,6037212610,Census Tract 2126.10,037,6037212610,8,50,0,24,0,13,5
6053,6037212620,Census Tract 2126.20,037,6037212620,9,57,0,32,0,9,2
6054,6065040702,Census Tract 407.02,065,6065040702,1,6,0,7,0,0,0
6055,6037212800,Census Tract 2128,037,6037212800,31,175,0,9,0,31,12
6056,6037212900,Census Tract 2129,037,6037212900,16,128,0,11,0,14,7
6057,6037213100,Census Tract 2131,037,6037213100,2,26,0,12,0,3,2
6058,6065045207,Census Tract 452.07,065,6065045207,0,3,0,3,0,0,0
6059,6067008124,Census Tract 81.24,067,6067008124,1,11,0,5,0,0,0
6060,6067008125,Census Tract 81.25,067,6067008125,1,30,0,19,0,0,0
6061,6067008127,Census Tract 81.27,067,6067008127,0,46,0,20,0,0,0
6062,6113011002,Census Tract 110.02,113,6113011002,1,14,0,5,0,1,0
6063,6113011101,Census Tract 111.01,113,6113011101,3,49,0,19,0,1,0
6064,6113011103,Census Tract 111.03,113,6113011103,0,1,0,3,0,0,0
6065,6065041001,Census Tract 410.01,065,6065041001,0,10,0,2,0,1,0
6066,6037224200,Census Tract 2242,037,6037224200,4,58,0,15,0,7,2
6067,6037224320,Census Tract 2243.20,037,6037224320,6,90,0,10,0,6,4
6068,6037224420,Census Tract 2244.20,037,6037224420,5,44,0,4,0,5,3
6069,6113010201,Census Tract 102.01,113,6113010201,1,17,0,8,0,12,1
6070,6113011203,Census Tract 112.03,113,6113011203,0,7,0,5,0,0,0
6071,6113011204,Census Tract 112.04,113,6113011204,0,7,0,4,0,0,0
6072,6037224600,Census Tract 2246,037,6037224600,7,82,0,24,0,16,2
6073,6037224700,Census Tract 2247,037,6037224700,2,36,0,15,0,9,6
6074,6037265420,Census Tract 2654.20,037,6037265420,4,1,0,0,0,1,3
6075,6037265520,Census Tract 2655.20,037,6037265520,29,83,0,44,0,20,7
6076,6037265700,Census Tract 2657,037,6037265700,25,55,0,16,0,12,4
6077,6037267800,Census Tract 2678,037,6037267800,5,17,0,10,0,2,2
6078,6037267100,Census Tract 2671,037,6037267100,26,85,0,40,0,13,4
6079,6037267200,Census Tract 2672,037,6037267200,6,73,0,45,0,18,5
6080,6037267600,Census Tract 2676,037,6037267600,7,58,0,39,0,11,1
6081,6037267700,Census Tract 2677,037,6037267700,11,96,0,53,0,18,9
6082,6037235201,Census Tract 2352.01,037,6037235201,13,45,0,4,0,5,1
6083,6037235202,Census Tract 2352.02,037,6037235202,33,98,0,31,0,26,6
6084,6037236000,Census Tract 2360,037,6037236000,3,11,0,5,0,0,0
6085,6037236100,Census Tract 2361,037,6037236100,33,81,0,41,0,9,7
6086,6037236202,Census Tract 2362.02,037,6037236202,0,77,0,44,0,9,5
6087,6065042210,Census Tract 422.10,065,6065042210,0,25,0,11,0,5,1
6088,6065042402,Census Tract 424.02,065,6065042402,1,2,0,0,0,0,0
6089,6105000102,Census Tract 1.02,105,6105000102,1,10,0,10,0,2,0
6090,6065042403,Census Tract 424.03,065,6065042403,0,1,0,1,0,0,0
6091,6065042404,Census Tract 424.04,065,6065042404,0,0,0,5,0,3,0
6092,6037269800,Census Tract 2698,037,6037269800,5,48,0,54,0,20,1
6093,6065042706,Census Tract 427.06,065,6065042706,0,1,0,1,0,0,0
6094,6113010203,Census Tract 102.03,113,6113010203,8,47,0,28,0,8,2
6095,6113010204,Census Tract 102.04,113,6113010204,4,54,0,28,0,6,1
6096,6065042708,Census Tract 427.08,065,6065042708,0,0,0,0,0,1,0
6097,6113011205,Census Tract 112.05,113,6113011205,0,0,0,4,0,0,0
6098,6065044907,Census Tract 449.07,065,6065044907,2,14,0,75,0,14,0
6099,6065045704,Census Tract 457.04,065,6065045704,6,29,0,15,0,2,0
6100,6113010509,Census Tract 105.09,113,6113010509,0,20,0,9,0,0,0
6101,6065031001,Census Tract 310.01,065,6065031001,0,6,0,3,0,0,0
6102,6065031002,Census Tract 310.02,065,6065031002,1,1,0,3,0,0,0
6103,6065040703,Census Tract 407.03,065,6065040703,0,4,0,1,0,0,0
6104,6067008128,Census Tract 81.28,067,6067008128,0,1,0,0,0,0,0
6105,6065041002,Census Tract 410.02,065,6065041002,0,0,0,1,0,0,0
6106,6067008131,Census Tract 81.31,067,6067008131,1,36,0,31,0,4,1
6107,6081600700,Census Tract 6007,081,6081600700,8,73,0,33,0,4,0
6108,6081600800,Census Tract 6008,081,6081600800,0,57,0,24,0,0,0
6109,6081600900,Census Tract 6009,081,6081600900,0,1,0,2,0,0,0
6110,6113010510,Census Tract 105.10,113,6113010510,0,4,0,8,0,0,0
6111,6095250300,Census Tract 2503,095,6095250300,2,10,0,7,0,0,0
6112,6067008133,Census Tract 81.33,067,6067008133,1,48,0,29,0,8,1
6113,6067008134,Census Tract 81.34,067,6067008134,0,57,0,38,0,11,4
6114,6037226410,Census Tract 2264.10,037,6037226410,9,117,0,12,0,17,3
6115,6037227020,Census Tract 2270.20,037,6037227020,12,119,0,28,0,34,5
6116,6037228100,Census Tract 2281,037,6037228100,25,186,0,37,0,30,7
6117,6037228210,Census Tract 2282.10,037,6037228210,20,136,0,23,0,25,2
6118,6037228220,Census Tract 2282.20,037,6037228220,22,148,0,33,0,32,3
6119,6037228310,Census Tract 2283.10,037,6037228310,23,160,0,22,0,22,4
6120,6037228320,Census Tract 2283.20,037,6037228320,11,117,0,21,0,22,7
6121,6037228420,Census Tract 2284.20,037,6037228420,12,120,0,10,0,14,7
6122,6037228710,Census Tract 2287.10,037,6037228710,20,151,0,37,0,26,3
6123,6037228720,Census Tract 2287.20,037,6037228720,30,188,0,28,0,45,10
6124,6037269000,Census Tract 2690,037,6037269000,6,15,0,20,0,4,1
6125,6037269100,Census Tract 2691,037,6037269100,19,87,0,43,0,15,5
6126,6037269300,Census Tract 2693,037,6037269300,6,31,0,6,0,4,2
6127,6037269700,Census Tract 2697,037,6037269700,8,64,0,31,0,5,5
6128,6037228800,Census Tract 2288,037,6037228800,28,147,0,43,0,46,5
6129,6037228900,Census Tract 2289,037,6037228900,7,45,0,7,0,12,2
6130,6037229100,Census Tract 2291,037,6037229100,22,164,0,48,0,42,8
6131,6067009609,Census Tract 96.09,067,6067009609,0,0,0,1,0,0,0
6132,6067009610,Census Tract 96.10,067,6067009610,0,1,0,31,0,7,0
6133,6067009619,Census Tract 96.19,067,6067009619,0,0,0,3,0,1,0
6134,6113010602,Census Tract 106.02,113,6113010602,2,71,0,41,0,2,0
6135,6067002600,Census Tract 26,067,6067002600,14,85,0,13,0,3,0
6136,6037237710,Census Tract 2377.10,037,6037237710,23,171,0,27,0,37,7
6137,6037239330,Census Tract 2393.30,037,6037239330,19,95,0,23,0,34,6
6138,6037240700,Census Tract 2407,037,6037240700,17,54,0,28,0,21,3
6139,6037240800,Census Tract 2408,037,6037240800,31,71,0,45,0,24,5
6140,6037240900,Census Tract 2409,037,6037240900,52,102,0,60,0,60,9
6141,6037241110,Census Tract 2411.10,037,6037241110,30,92,0,41,0,47,4
6142,6037241120,Census Tract 2411.20,037,6037241120,51,120,0,67,0,62,8
6143,6065042520,Census Tract 425.20,065,6065042520,2,19,0,8,0,4,0
6144,6037241400,Census Tract 2414,037,6037241400,40,53,0,29,0,33,2
6145,6065042711,Census Tract 427.11,065,6065042711,0,0,0,1,0,0,0
6146,6065042904,Census Tract 429.04,065,6065042904,2,3,0,3,0,0,0
6147,6065045209,Census Tract 452.09,065,6065045209,0,6,0,5,0,1,0
6148,6067008135,Census Tract 81.35,067,6067008135,0,17,0,6,0,1,0
6149,6067008136,Census Tract 81.36,067,6067008136,0,45,0,25,0,0,0
6150,6067008138,Census Tract 81.38,067,6067008138,1,5,0,2,0,1,0
6151,6067008139,Census Tract 81.39,067,6067008139,0,45,0,13,0,1,0
6152,6067008141,Census Tract 81.41,067,6067008141,0,219,0,77,0,2,0
6153,6067008142,Census Tract 81.42,067,6067008142,9,47,0,20,0,0,0
6154,6067008143,Census Tract 81.43,067,6067008143,11,36,0,36,0,1,0
6155,6067008144,Census Tract 81.44,067,6067008144,0,0,0,1,0,0,0
6156,6037262302,Census Tract 2623.02,037,6037262302,0,2,0,3,0,2,1
6157,6037229200,Census Tract 2292,037,6037229200,27,173,0,32,0,30,5
6158,6037229300,Census Tract 2293,037,6037229300,34,220,0,21,0,45,3
6159,6037229410,Census Tract 2294.10,037,6037229410,16,155,0,30,0,26,3
6160,6037229420,Census Tract 2294.20,037,6037229420,24,178,0,46,0,41,6
6161,6037231100,Census Tract 2311,037,6037231100,13,91,0,8,0,14,2
6162,6037231210,Census Tract 2312.10,037,6037231210,23,142,0,24,0,36,9
6163,6037231220,Census Tract 2312.20,037,6037231220,22,101,0,25,0,21,6
6164,6037231300,Census Tract 2313,037,6037231300,21,260,0,29,0,28,10
6165,6037231400,Census Tract 2314,037,6037231400,38,272,0,11,0,33,7
6166,6037231600,Census Tract 2316,037,6037231600,51,311,0,18,0,49,12
6167,6037231710,Census Tract 2317.10,037,6037231710,31,158,0,14,0,27,9
6168,6065043003,Census Tract 430.03,065,6065043003,0,4,0,26,0,5,0
6169,6065043220,Census Tract 432.20,065,6065043220,0,3,0,3,0,2,0
6170,6065043304,Census Tract 433.04,065,6065043304,0,1,0,0,0,2,0
6171,6065043306,Census Tract 433.06,065,6065043306,0,0,0,1,0,0,0
6172,6065043307,Census Tract 433.07,065,6065043307,0,13,0,11,0,1,0
6173,6065044805,Census Tract 448.05,065,6065044805,6,18,0,10,0,0,0
6174,6001406601,Census Tract 4066.01,001,6001406601,23,162,0,51,0,5,3
6175,6001405402,Census Tract 4054.02,001,6001405402,7,135,0,10,0,7,1
6176,6037240010,Census Tract 2400.10,037,6037240010,35,99,0,28,0,42,4
6177,6037240200,Census Tract 2402,037,6037240200,46,167,0,62,0,53,8
6178,6065045302,Census Tract 453.02,065,6065045302,0,5,0,2,0,0,0
6179,6065045501,Census Tract 455.01,065,6065045501,0,3,0,5,0,1,0
6180,6045011002,Census Tract 110.02,045,6045011002,0,13,0,1,0,2,0
6181,6037240300,Census Tract 2403,037,6037240300,51,178,0,38,0,58,12
6182,6037240500,Census Tract 2405,037,6037240500,63,154,0,95,0,64,11
6183,6037270200,Census Tract 2702,037,6037270200,45,110,0,38,0,39,10
6184,6037270300,Census Tract 2703,037,6037270300,24,47,0,16,0,9,3
6185,6037271100,Census Tract 2711,037,6037271100,11,38,0,9,0,7,3
6186,6037271200,Census Tract 2712,037,6037271200,21,40,0,34,0,13,4
6187,6037271300,Census Tract 2713,037,6037271300,16,41,0,26,0,12,3
6188,6037271400,Census Tract 2714,037,6037271400,0,1,0,4,0,1,0
6189,6029005900,Census Tract 59,029,6029005900,24,52,0,52,0,6,0
6190,6113010605,Census Tract 106.05,113,6113010605,0,0,0,3,0,1,0
6191,6113010606,Census Tract 106.06,113,6113010606,0,21,0,18,0,3,0
6192,6113010607,Census Tract 106.07,113,6113010607,0,9,0,29,0,5,0
6193,6081601800,Census Tract 6018,081,6081601800,0,12,0,6,0,0,0
6194,6065042405,Census Tract 424.05,065,6065042405,0,5,0,9,0,3,1
6195,6113010701,Census Tract 107.01,113,6113010701,7,64,0,53,0,2,0
6196,6113010703,Census Tract 107.03,113,6113010703,0,53,0,21,0,1,0
6197,6113010704,Census Tract 107.04,113,6113010704,1,47,0,11,0,0,0
6198,6065043308,Census Tract 433.08,065,6065043308,3,17,0,12,0,1,0
6199,6065043309,Census Tract 433.09,065,6065043309,1,35,0,29,0,3,0
6200,6065043310,Census Tract 433.10,065,6065043310,2,42,0,32,0,2,0
6201,6065043311,Census Tract 433.11,065,6065043311,2,15,0,3,0,0,0
6202,6065043312,Census Tract 433.12,065,6065043312,1,8,0,13,0,2,0
6203,6065043313,Census Tract 433.13,065,6065043313,2,10,0,11,0,0,0
6204,6065044806,Census Tract 448.06,065,6065044806,13,61,0,37,0,1,0
6205,6001437102,Census Tract 4371.02,001,6001437102,0,2,0,0,0,0,0
6206,6001435601,Census Tract 4356.01,001,6001435601,14,71,0,35,0,6,0
6207,6067008145,Census Tract 81.45,067,6067008145,2,9,0,15,0,2,1
6208,6067008203,Census Tract 82.03,067,6067008203,0,15,0,20,0,9,2
6209,6067008204,Census Tract 82.04,067,6067008204,2,31,0,19,0,6,0
6210,6065044911,Census Tract 449.11,065,6065044911,0,3,0,6,0,6,0
6211,6067008510,Census Tract 85.10,067,6067008510,0,0,0,4,0,1,0
6212,6113010800,Census Tract 108,113,6113010800,3,45,0,24,0,1,0
6213,6113010901,Census Tract 109.01,113,6113010901,1,36,0,38,0,4,0
6214,6067008206,Census Tract 82.06,067,6067008206,1,5,0,16,0,5,0
6215,6067008208,Census Tract 82.08,067,6067008208,5,14,0,13,0,13,2
6216,6067008209,Census Tract 82.09,067,6067008209,0,3,0,5,0,2,0
6217,6037231800,Census Tract 2318,037,6037231800,26,211,0,22,0,30,8
6218,6037231900,Census Tract 2319,037,6037231900,26,237,0,25,0,44,10
6219,6037232110,Census Tract 2321.10,037,6037232110,15,166,0,11,0,31,8
6220,6065044915,Census Tract 449.15,065,6065044915,0,12,0,108,0,30,0
6221,6065044916,Census Tract 449.16,065,6065044916,0,6,0,34,0,6,0
6222,6065045502,Census Tract 455.02,065,6065045502,4,34,0,14,0,1,0
6223,6067007301,Census Tract 73.01,067,6067007301,5,14,0,4,0,9,0
6224,6067009325,Census Tract 93.25,067,6067009325,0,1,0,8,0,0,0
6225,6067009637,Census Tract 96.37,067,6067009637,0,0,0,0,0,0,0
6226,6067007101,Census Tract 71.01,067,6067007101,0,0,0,0,0,0,0
6227,6067007105,Census Tract 71.05,067,6067007105,0,0,0,1,0,0,0
6228,6067003203,Census Tract 32.03,067,6067003203,1,5,0,3,0,0,0
6229,6067009326,Census Tract 93.26,067,6067009326,0,5,0,6,0,7,0
6230,6067009330,Census Tract 93.30,067,6067009330,1,1,0,10,0,5,0
6231,6067001101,Census Tract 11.01,067,6067001101,6,61,0,4,0,2,0
6232,6071009709,Census Tract 97.09,071,6071009709,0,1,0,31,0,8,0
6233,6071010012,Census Tract 100.12,071,6071010012,0,2,0,5,0,1,0
6234,6037232200,Census Tract 2322,037,6037232200,24,91,0,5,0,18,5
6235,6067009611,Census Tract 96.11,067,6067009611,0,0,0,0,0,2,0
6236,6067009614,Census Tract 96.14,067,6067009614,0,0,0,1,0,0,0
6237,6067009615,Census Tract 96.15,067,6067009615,0,0,0,1,0,0,0
6238,6067009616,Census Tract 96.16,067,6067009616,0,0,0,1,0,1,0
6239,6071010010,Census Tract 100.10,071,6071010010,0,6,0,21,0,5,0
6240,6071010011,Census Tract 100.11,071,6071010011,0,5,0,32,0,6,0
6241,6071010016,Census Tract 100.16,071,6071010016,0,0,0,21,0,7,1
6242,6037242700,Census Tract 2427,037,6037242700,25,90,0,48,0,22,5
6243,6037243000,Census Tract 2430,037,6037243000,26,75,0,34,0,16,2
6244,6037242100,Census Tract 2421,037,6037242100,0,0,0,0,0,7,5
6245,6037242200,Census Tract 2422,037,6037242200,39,107,0,42,0,31,8
6246,6037243100,Census Tract 2431,037,6037243100,15,54,0,12,0,8,2
6247,6037261200,Census Tract 2612,037,6037261200,0,5,0,3,0,1,0
6248,6065041809,Census Tract 418.09,065,6065041809,0,0,0,2,0,1,0
6249,6065041810,Census Tract 418.10,065,6065041810,0,0,0,2,0,0,0
6250,6065041812,Census Tract 418.12,065,6065041812,1,3,0,0,0,0,0
6251,6065041813,Census Tract 418.13,065,6065041813,1,11,0,9,0,0,0
6252,6065042407,Census Tract 424.07,065,6065042407,0,3,0,2,0,0,1
6253,6065042408,Census Tract 424.08,065,6065042408,0,1,0,1,0,0,0
6254,6001437701,Census Tract 4377.01,001,6001437701,1,24,0,16,0,2,0
6255,6065043314,Census Tract 433.14,065,6065043314,0,3,0,1,0,0,0
6256,6065043315,Census Tract 433.15,065,6065043315,0,1,0,0,0,0,0
6257,6065043401,Census Tract 434.01,065,6065043401,9,87,0,43,0,2,0
6258,6065043403,Census Tract 434.03,065,6065043403,0,11,0,10,0,0,0
6259,6065043404,Census Tract 434.04,065,6065043404,0,7,0,22,0,3,0
6260,6053011202,Census Tract 112.02,053,6053011202,4,23,0,29,0,3,0
6261,6053013400,Census Tract 134,053,6053013400,1,1,0,4,0,0,0
6262,6053010101,Census Tract 101.01,053,6053010101,18,38,0,13,0,0,0
6263,6081601300,Census Tract 6013,081,6081601300,0,126,0,112,0,13,0
6264,6001451501,Census Tract 4515.01,001,6001451501,0,3,0,1,0,0,0
6265,6037232300,Census Tract 2323,037,6037232300,19,118,0,9,0,28,12
6266,6037232400,Census Tract 2324,037,6037232400,41,264,0,14,0,39,10
6267,6037232500,Census Tract 2325,037,6037232500,59,257,0,22,0,35,9
6268,6037232600,Census Tract 2326,037,6037232600,52,267,0,22,0,60,8
6269,6037232700,Census Tract 2327,037,6037232700,36,264,0,23,0,55,12
6270,6037232800,Census Tract 2328,037,6037232800,18,148,0,28,0,36,8
6271,6037234000,Census Tract 2340,037,6037234000,29,151,0,12,0,15,7
6272,6037234200,Census Tract 2342,037,6037234200,11,16,0,10,0,3,1
6273,6037540201,Census Tract 5402.01,037,6037540201,6,44,0,19,0,0,0
6274,6037240600,Census Tract 2406,037,6037240600,41,114,0,71,0,47,5
6275,6037534102,Census Tract 5341.02,037,6037534102,102,170,0,44,0,6,0
6276,6037239310,Census Tract 2393.10,037,6037239310,35,150,0,28,0,38,4
6277,6037532400,Census Tract 5324,037,6037532400,0,1,0,0,0,0,0
6278,6037532800,Census Tract 5328,037,6037532800,54,182,0,39,0,4,0
6279,6037501501,Census Tract 5015.01,037,6037501501,1,11,0,1,0,0,0
6280,6037408202,Census Tract 4082.02,037,6037408202,5,15,0,10,0,0,0
6281,6001408000,Census Tract 4080,001,6001408000,0,0,0,1,0,0,0
6282,6001441401,Census Tract 4414.01,001,6001441401,0,0,0,6,0,1,0
6283,6065040202,Census Tract 402.02,065,6065040202,0,3,0,3,0,0,0
6284,6065031704,Census Tract 317.04,065,6065031704,1,12,0,6,0,0,0
6285,6031001402,Census Tract 14.02,031,6031001402,6,15,0,8,0,2,0
6286,6031001401,Census Tract 14.01,031,6031001401,2,1,0,4,0,0,0
6287,6087121500,Census Tract 1215,087,6087121500,17,118,0,44,0,3,0
6288,6087121600,Census Tract 1216,087,6087121600,17,110,0,49,0,2,0
6289,6069000502,Census Tract 5.02,069,6069000502,2,13,0,28,0,4,0
6290,6069000802,Census Tract 8.02,069,6069000802,1,1,0,1,0,1,0
6291,6069000702,Census Tract 7.02,069,6069000702,0,8,0,7,0,3,0
6292,6069000501,Census Tract 5.01,069,6069000501,0,2,0,16,0,3,0
6293,6069000701,Census Tract 7.01,069,6069000701,0,3,0,23,0,7,0
6294,6065043505,Census Tract 435.05,065,6065043505,0,0,0,4,0,0,0
6295,6065045604,Census Tract 456.04,065,6065045604,0,12,0,8,0,2,0
6296,6065042007,Census Tract 420.07,065,6065042007,0,0,0,1,0,0,0
6297,6001441700,Census Tract 4417,001,6001441700,1,13,0,12,0,2,0
6298,6069000801,Census Tract 8.01,069,6069000801,0,0,0,3,0,1,0
6299,6067009111,Census Tract 91.11,067,6067009111,0,25,0,39,0,7,0
6300,6087121800,Census Tract 1218,087,6087121800,12,97,0,42,0,5,0
6301,6087122100,Census Tract 1221,087,6087122100,1,48,0,21,0,1,0
6302,6087122500,Census Tract 1225,087,6087122500,5,19,0,9,0,0,1
6303,6087100100,Census Tract 1001,087,6087100100,1,8,0,1,0,0,0
6304,6001432400,Census Tract 4324,001,6001432400,17,68,0,22,0,7,0
6305,6029002819,Census Tract 28.19,029,6029002819,0,0,0,97,0,22,0
6306,6029002821,Census Tract 28.21,029,6029002821,0,1,0,39,0,4,0
6307,6029002900,Census Tract 29,029,6029002900,0,16,0,39,0,4,0
6308,6029003112,Census Tract 31.12,029,6029003112,0,8,0,32,0,6,0
6309,6029003113,Census Tract 31.13,029,6029003113,0,33,0,15,0,2,0
6310,6001404300,Census Tract 4043,001,6001404300,6,14,0,3,0,3,0
6311,6065040203,Census Tract 402.03,065,6065040203,10,30,0,8,0,0,0
6312,6065040204,Census Tract 402.04,065,6065040204,6,15,0,5,0,0,0
6313,6065040303,Census Tract 403.03,065,6065040303,4,4,0,1,0,0,0
6314,6065040402,Census Tract 404.02,065,6065040402,2,10,0,1,0,1,0
6315,6033000600,Census Tract 6,033,6033000600,1,11,0,12,0,1,1
6316,6033000900,Census Tract 9,033,6033000900,1,3,0,16,0,9,0
6317,6033001300,Census Tract 13,033,6033001300,1,5,0,23,0,7,1
6318,6033001000,Census Tract 10,033,6033001000,2,3,0,14,0,3,1
